"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00174559309479452,30,87,2.29122091191057,"Movement of cell or subcellular component "," http://amigo.geneontology.org/amigo/term/GO:0006928","AT1G08730 AT1G20060 AT1G63640 AT1G72250 AT1G73860 AT2G20290 AT2G21300 AT2G28620 AT2G31900 AT2G33240 AT3G10310 AT3G12020 AT3G17360 AT3G19960 AT3G20150 AT3G44730 AT3G50240 AT3G51150 AT3G58160 AT4G05190 AT4G38950 AT5G06670 AT5G10470 AT5G20490 AT5G23910 AT5G27550 AT5G54280 AT5G54670 AT5G65460 AT5G66310"
0.00195438808129835,155,737,1.39742713691153,"Negative regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010605","AT1G01040 AT1G01260 AT1G02080 AT1G03457 AT1G03710 AT1G03770 AT1G04050 AT1G04650 AT1G05420 AT1G08060 AT1G09050 AT1G09060 AT1G11400 AT1G15215 AT1G15280 AT1G20330 AT1G21610 AT1G23810 AT1G24020 AT1G24230 AT1G24706 AT1G28260 AT1G31280 AT1G31290 AT1G31500 AT1G33240 AT1G35530 AT1G43850 AT1G47720 AT1G48410 AT1G50690 AT1G55500 AT1G56310 AT1G59750 AT1G59890 AT1G65070 AT1G65470 AT1G68840 AT1G69510 AT1G71770 AT1G74660 AT1G75080 AT1G75380 AT1G79090 AT1G79280 AT1G79960 AT1G80000 AT1G80650 AT2G05210 AT2G15270 AT2G16950 AT2G17970 AT2G18050 AT2G19910 AT2G21150 AT2G22540 AT2G25170 AT2G25355 AT2G27350 AT2G27840 AT2G30424 AT2G32415 AT2G32550 AT2G32700 AT2G32710 AT2G34010 AT2G34780 AT2G35160 AT2G36010 AT2G42260 AT2G43120 AT2G43410 AT2G46790 AT2G46830 AT2G47210 AT3G01540 AT3G01790 AT3G02860 AT3G03950 AT3G06110 AT3G06290 AT3G09370 AT3G10480 AT3G10490 AT3G12550 AT3G12640 AT3G12990 AT3G13300 AT3G13460 AT3G14080 AT3G14980 AT3G15140 AT3G15390 AT3G17330 AT3G19580 AT3G20010 AT3G21880 AT3G23610 AT3G26744 AT3G27120 AT3G29575 AT3G30720 AT3G42670 AT3G43920 AT3G44750 AT3G46210 AT3G48160 AT3G48670 AT3G49500 AT3G52100 AT3G53460 AT3G56860 AT4G00060 AT4G00380 AT4G03090 AT4G03110 AT4G08980 AT4G12560 AT4G13460 AT4G13850 AT4G13940 AT4G14550 AT4G20400 AT4G20920 AT4G24500 AT4G24800 AT4G26630 AT4G27490 AT4G32730 AT4G39100 AT5G02320 AT5G06250 AT5G06950 AT5G07350 AT5G09790 AT5G09860 AT5G10630 AT5G13240 AT5G13790 AT5G14960 AT5G18230 AT5G19400 AT5G20320 AT5G20510 AT5G36740 AT5G40460 AT5G43810 AT5G43990 AT5G48760 AT5G52910 AT5G58190 AT5G60980 AT5G62090 AT5G63120 AT5G63320"
0.00232465039254871,268,1394,1.27742962176248,"Positive regulation of biological process "," http://amigo.geneontology.org/amigo/term/GO:0048518","AT1G01100 AT1G02080 AT1G03190 AT1G03780 AT1G05880 AT1G06230 AT1G07350 AT1G07745 AT1G09060 AT1G09530 AT1G10300 AT1G10430 AT1G10670 AT1G11130 AT1G11400 AT1G12290 AT1G13460 AT1G14685 AT1G15780 AT1G15870 AT1G16060 AT1G16490 AT1G18750 AT1G19270 AT1G19790 AT1G20870 AT1G24260 AT1G25250 AT1G26260 AT1G27370 AT1G27630 AT1G28520 AT1G30460 AT1G30755 AT1G31500 AT1G32540 AT1G34180 AT1G42540 AT1G43850 AT1G52400 AT1G53050 AT1G53300 AT1G54360 AT1G54610 AT1G55180 AT1G55350 AT1G55500 AT1G55830 AT1G55970 AT1G56190 AT1G60430 AT1G63206 AT1G65440 AT1G65470 AT1G66810 AT1G68130 AT1G69540 AT1G69935 AT1G71220 AT1G71770 AT1G75500 AT1G76440 AT1G79090 AT1G79180 AT1G79580 AT1G80720 AT2G01450 AT2G01930 AT2G01940 AT2G02070 AT2G02080 AT2G03710 AT2G05100 AT2G05210 AT2G06255 AT2G14045 AT2G15080 AT2G15570 AT2G16365 AT2G16900 AT2G17770 AT2G18060 AT2G18120 AT2G20410 AT2G22300 AT2G22540 AT2G22850 AT2G24530 AT2G25355 AT2G26150 AT2G26300 AT2G26590 AT2G27350 AT2G28290 AT2G28930 AT2G30340 AT2G30766 AT2G31300 AT2G31580 AT2G32460 AT2G32700 AT2G33385 AT2G34150 AT2G36010 AT2G36720 AT2G40340 AT2G40430 AT2G41070 AT2G41460 AT2G42260 AT2G42830 AT2G42890 AT2G43410 AT2G44080 AT2G44680 AT2G45050 AT2G46370 AT2G46830 AT3G01085 AT3G02310 AT3G02860 AT3G03950 AT3G05090 AT3G05500 AT3G05860 AT3G05870 AT3G06530 AT3G07525 AT3G08720 AT3G09600 AT3G11440 AT3G12977 AT3G12990 AT3G13460 AT3G14080 AT3G14150 AT3G14990 AT3G15030 AT3G15120 AT3G16320 AT3G17330 AT3G20470 AT3G26744 AT3G27690 AT3G27700 AT3G30350 AT3G30720 AT3G42670 AT3G45430 AT3G46640 AT3G48090 AT3G48160 AT3G48360 AT3G49590 AT3G51480 AT3G52100 AT3G54320 AT3G54350 AT3G56860 AT3G57230 AT3G58780 AT3G63530 AT4G00830 AT4G02640 AT4G03110 AT4G04320 AT4G04920 AT4G08320 AT4G09960 AT4G10710 AT4G11890 AT4G12610 AT4G12720 AT4G13040 AT4G14400 AT4G15090 AT4G16420 AT4G17410 AT4G18390 AT4G18600 AT4G19560 AT4G19670 AT4G20310 AT4G22860 AT4G22950 AT4G25230 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G30200 AT4G31390 AT4G32250 AT4G32730 AT4G32970 AT4G33260 AT4G34000 AT4G35785 AT4G36740 AT4G37940 AT4G39830 AT5G01730 AT5G02520 AT5G04940 AT5G06100 AT5G06770 AT5G06950 AT5G07350 AT5G08130 AT5G08660 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13320 AT5G13530 AT5G13660 AT5G13790 AT5G13840 AT5G14930 AT5G14960 AT5G15070 AT5G18230 AT5G18410 AT5G18610 AT5G18620 AT5G19310 AT5G19480 AT5G20220 AT5G20480 AT5G23040 AT5G24120 AT5G24630 AT5G24860 AT5G25440 AT5G36890 AT5G40440 AT5G40850 AT5G41790 AT5G41910 AT5G42920 AT5G44290 AT5G45050 AT5G45060 AT5G45190 AT5G47490 AT5G47700 AT5G47710 AT5G48630 AT5G49470 AT5G51670 AT5G51870 AT5G55390 AT5G55690 AT5G57390 AT5G58190 AT5G61010 AT5G61670 AT5G62090 AT5G62165 AT5G62380 AT5G63080 AT5G63760 AT5G64220 AT5G64360 AT5G64390 AT5G66080 AT5G66350"
0.00403237174823913,81,342,1.57370699475963,"Negative regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010629","AT1G01040 AT1G01260 AT1G02080 AT1G03457 AT1G03770 AT1G04050 AT1G08060 AT1G11400 AT1G15215 AT1G15280 AT1G21610 AT1G24706 AT1G28260 AT1G31280 AT1G31290 AT1G31500 AT1G48410 AT1G55500 AT1G56310 AT1G65470 AT1G71770 AT1G79090 AT1G79280 AT1G80000 AT1G80650 AT2G16950 AT2G17970 AT2G19910 AT2G21150 AT2G22540 AT2G25355 AT2G32415 AT2G32550 AT2G35160 AT2G43410 AT3G01540 AT3G01790 AT3G03950 AT3G06290 AT3G10480 AT3G10490 AT3G12550 AT3G12640 AT3G12990 AT3G13300 AT3G13460 AT3G14080 AT3G14980 AT3G15140 AT3G15390 AT3G17330 AT3G20010 AT3G21880 AT3G42670 AT3G43920 AT3G46210 AT3G48670 AT3G49500 AT3G56860 AT4G00060 AT4G00380 AT4G03110 AT4G08980 AT4G13460 AT4G13940 AT4G20920 AT4G24500 AT4G27490 AT5G07350 AT5G09860 AT5G10630 AT5G13790 AT5G18230 AT5G19400 AT5G20320 AT5G43810 AT5G43990 AT5G48760 AT5G58190 AT5G60980 AT5G63120"
0.00633181901156905,35,116,2.00481829792175,"Regulation of mRNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1903311","AT1G02080 AT1G02840 AT1G07350 AT1G09140 AT1G23860 AT1G30460 AT1G31500 AT1G55310 AT1G55500 AT1G65440 AT1G71770 AT1G79090 AT2G17530 AT2G25355 AT2G38610 AT2G46610 AT3G03950 AT3G08620 AT3G12640 AT3G12990 AT3G13460 AT3G14080 AT3G17330 AT3G18610 AT3G56860 AT4G11970 AT4G24500 AT4G26480 AT4G35500 AT4G35785 AT5G18230 AT5G18810 AT5G55390 AT5G58190 AT5G64200"
0.00867469273794493,120,564,1.41373205202992,"Chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276","AT1G01370 AT1G01690 AT1G03180 AT1G03190 AT1G03770 AT1G04050 AT1G04730 AT1G05830 AT1G06670 AT1G07745 AT1G08600 AT1G08620 AT1G08840 AT1G10390 AT1G14750 AT1G15215 AT1G17520 AT1G19025 AT1G21610 AT1G30660 AT1G31360 AT1G35530 AT1G50490 AT1G53490 AT1G55970 AT1G59660 AT1G63490 AT1G65440 AT1G65470 AT1G78810 AT1G80810 AT2G02470 AT2G05210 AT2G07690 AT2G13370 AT2G16900 AT2G17870 AT2G18050 AT2G19910 AT2G21150 AT2G21660 AT2G22720 AT2G22740 AT2G23380 AT2G23740 AT2G25170 AT2G27350 AT2G27840 AT2G32000 AT2G35160 AT2G38810 AT2G43410 AT2G44580 AT2G47210 AT3G02060 AT3G04380 AT3G05870 AT3G10270 AT3G10390 AT3G12530 AT3G12550 AT3G13170 AT3G13782 AT3G14980 AT3G16320 AT3G20010 AT3G22880 AT3G24880 AT3G26680 AT3G27460 AT3G27730 AT3G44530 AT3G44750 AT3G48060 AT3G48900 AT3G49500 AT3G51880 AT4G00380 AT4G10710 AT4G13460 AT4G13940 AT4G14140 AT4G15890 AT4G16310 AT4G16420 AT4G19020 AT4G20400 AT4G24680 AT4G24710 AT4G26630 AT4G31880 AT4G32200 AT4G32820 AT4G35740 AT4G39100 AT5G02520 AT5G04940 AT5G05490 AT5G05560 AT5G05610 AT5G06620 AT5G07590 AT5G09790 AT5G16850 AT5G18620 AT5G19310 AT5G20510 AT5G24275 AT5G24630 AT5G25380 AT5G27680 AT5G40820 AT5G40840 AT5G42400 AT5G43990 AT5G46280 AT5G49160 AT5G54260 AT5G55390 AT5G62760"
0.00867469273794493,92,410,1.49097009584814,"Regulation of response to stress "," http://amigo.geneontology.org/amigo/term/GO:0080134","AT1G07745 AT1G08810 AT1G10300 AT1G11310 AT1G14685 AT1G20160 AT1G30460 AT1G32540 AT1G34370 AT1G42540 AT1G53570 AT1G56060 AT1G56190 AT1G70700 AT1G71220 AT1G74950 AT2G01930 AT2G15080 AT2G22300 AT2G28290 AT2G31865 AT2G31870 AT2G32700 AT2G42260 AT2G46370 AT3G05500 AT3G06110 AT3G07700 AT3G11820 AT3G14150 AT3G14990 AT3G27120 AT3G27960 AT3G29160 AT3G45430 AT3G48190 AT3G48670 AT3G51480 AT3G51960 AT3G52150 AT3G55450 AT3G56410 AT4G00380 AT4G00830 AT4G01895 AT4G02195 AT4G02550 AT4G03490 AT4G04920 AT4G05040 AT4G11890 AT4G12560 AT4G12720 AT4G13040 AT4G14390 AT4G14400 AT4G15415 AT4G16380 AT4G16990 AT4G17410 AT4G20310 AT4G23570 AT4G25230 AT4G26630 AT4G31300 AT4G31800 AT4G32970 AT4G39830 AT5G09230 AT5G11250 AT5G13320 AT5G14930 AT5G18610 AT5G18620 AT5G19400 AT5G20480 AT5G25440 AT5G26240 AT5G35620 AT5G36890 AT5G40440 AT5G40820 AT5G45050 AT5G45060 AT5G51910 AT5G60410 AT5G60870 AT5G61880 AT5G62090 AT5G64910 AT5G66080 AT5G66210"
0.00934828806262347,104,477,1.44870487847427,"MRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0006397","AT1G02840 AT1G06960 AT1G07350 AT1G09140 AT1G09230 AT1G13350 AT1G14640 AT1G15200 AT1G15280 AT1G20920 AT1G20960 AT1G23860 AT1G24706 AT1G28060 AT1G30460 AT1G44910 AT1G54385 AT1G55310 AT1G61010 AT1G65440 AT1G66510 AT1G79090 AT1G80000 AT2G02570 AT2G04270 AT2G17530 AT2G21660 AT2G25850 AT2G29210 AT2G35340 AT2G38610 AT2G41500 AT2G41720 AT2G42330 AT2G42890 AT2G43410 AT2G46200 AT2G46610 AT3G03970 AT3G07860 AT3G08620 AT3G12640 AT3G13300 AT3G14080 AT3G14700 AT3G18610 AT3G19670 AT3G19840 AT3G20930 AT3G25430 AT3G27550 AT3G45590 AT3G45750 AT3G50670 AT3G53460 AT3G54230 AT3G62310 AT3G66652 AT4G02430 AT4G11970 AT4G16680 AT4G17410 AT4G22350 AT4G24500 AT4G24740 AT4G26480 AT4G31200 AT4G32850 AT4G33360 AT4G34140 AT4G35500 AT4G35785 AT4G36690 AT4G39260 AT5G07350 AT5G09860 AT5G09880 AT5G10800 AT5G13480 AT5G16140 AT5G17440 AT5G18810 AT5G19210 AT5G27270 AT5G37370 AT5G37450 AT5G41690 AT5G42920 AT5G44780 AT5G45990 AT5G46400 AT5G47430 AT5G51410 AT5G55100 AT5G55390 AT5G56900 AT5G60870 AT5G61030 AT5G62290 AT5G62640 AT5G63370 AT5G64200 AT5G64270 AT5G64390"
0.0100850289577998,105,484,1.441480924952,"Cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0022402","AT1G01040 AT1G01370 AT1G01690 AT1G03180 AT1G03780 AT1G04030 AT1G04650 AT1G04730 AT1G07745 AT1G09630 AT1G14750 AT1G15110 AT1G19270 AT1G20330 AT1G20570 AT1G28560 AT1G31810 AT1G33240 AT1G34210 AT1G34460 AT1G35530 AT1G47210 AT1G47570 AT1G50490 AT1G53490 AT1G55350 AT1G60460 AT1G77320 AT1G80190 AT1G80810 AT2G07690 AT2G16900 AT2G20815 AT2G24070 AT2G28620 AT2G30820 AT2G31580 AT2G32620 AT2G33120 AT2G34780 AT2G35630 AT2G40430 AT2G41350 AT2G41670 AT2G42260 AT2G42890 AT2G44580 AT3G02860 AT3G02930 AT3G05750 AT3G05870 AT3G07160 AT3G13170 AT3G16320 AT3G17360 AT3G22880 AT3G27120 AT3G27730 AT3G44530 AT3G48160 AT3G50240 AT3G51800 AT3G54750 AT4G05190 AT4G08630 AT4G14180 AT4G15320 AT4G15890 AT4G20050 AT4G22860 AT4G23990 AT4G24710 AT4G25070 AT4G25190 AT4G29170 AT4G31880 AT4G32200 AT4G32730 AT4G35520 AT4G38600 AT5G05490 AT5G05560 AT5G07590 AT5G10470 AT5G11510 AT5G16910 AT5G19390 AT5G19400 AT5G24630 AT5G25380 AT5G26910 AT5G40460 AT5G40820 AT5G40840 AT5G41150 AT5G43160 AT5G44030 AT5G46280 AT5G49160 AT5G52910 AT5G54260 AT5G54670 AT5G57790 AT5G61210 AT5G67100"
0.0134718093971121,158,791,1.32722809334693,"Negative regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009892","AT1G01040 AT1G01260 AT1G02080 AT1G03457 AT1G03710 AT1G03770 AT1G04050 AT1G04650 AT1G05420 AT1G08060 AT1G09050 AT1G09060 AT1G11400 AT1G15215 AT1G15280 AT1G20330 AT1G21610 AT1G23810 AT1G24020 AT1G24230 AT1G24706 AT1G27370 AT1G28260 AT1G31280 AT1G31290 AT1G31500 AT1G33240 AT1G35530 AT1G43850 AT1G47720 AT1G48410 AT1G50690 AT1G55500 AT1G56310 AT1G59750 AT1G59890 AT1G65070 AT1G65470 AT1G67740 AT1G68840 AT1G69510 AT1G71770 AT1G74660 AT1G75080 AT1G75380 AT1G79090 AT1G79280 AT1G79960 AT1G80000 AT1G80360 AT1G80650 AT2G05210 AT2G15270 AT2G16950 AT2G17970 AT2G18050 AT2G19910 AT2G21150 AT2G22540 AT2G25170 AT2G25355 AT2G27350 AT2G27840 AT2G30424 AT2G32415 AT2G32550 AT2G32700 AT2G32710 AT2G34010 AT2G34780 AT2G35160 AT2G36010 AT2G42260 AT2G43120 AT2G43410 AT2G46790 AT2G46830 AT2G47210 AT3G01540 AT3G01790 AT3G02860 AT3G03950 AT3G06110 AT3G06290 AT3G09370 AT3G10480 AT3G10490 AT3G12550 AT3G12640 AT3G12990 AT3G13300 AT3G13460 AT3G14080 AT3G14980 AT3G15140 AT3G15390 AT3G17330 AT3G19580 AT3G20010 AT3G21880 AT3G23610 AT3G26744 AT3G27120 AT3G29575 AT3G30720 AT3G42670 AT3G43920 AT3G44750 AT3G46210 AT3G48160 AT3G48670 AT3G49500 AT3G52100 AT3G53460 AT3G56860 AT4G00060 AT4G00380 AT4G03090 AT4G03110 AT4G08980 AT4G12560 AT4G13460 AT4G13850 AT4G13940 AT4G14550 AT4G20400 AT4G20920 AT4G24500 AT4G24800 AT4G26630 AT4G27490 AT4G32730 AT4G39100 AT5G02320 AT5G06250 AT5G06950 AT5G07350 AT5G09790 AT5G09860 AT5G10630 AT5G13240 AT5G13790 AT5G14960 AT5G18230 AT5G19400 AT5G20320 AT5G20510 AT5G36740 AT5G40460 AT5G43810 AT5G43990 AT5G48760 AT5G52910 AT5G58190 AT5G60980 AT5G62090 AT5G63120 AT5G63320"
0.0134718093971121,65,273,1.58203348679539,"Regulation of defense response "," http://amigo.geneontology.org/amigo/term/GO:0031347","AT1G07745 AT1G10300 AT1G11310 AT1G20160 AT1G30460 AT1G32540 AT1G42540 AT1G53570 AT1G56190 AT1G70700 AT1G71220 AT1G74950 AT2G15080 AT2G22300 AT2G28290 AT2G42260 AT2G46370 AT3G06110 AT3G11820 AT3G14150 AT3G27960 AT3G29160 AT3G45430 AT3G51480 AT3G55450 AT3G56410 AT4G00830 AT4G01895 AT4G02195 AT4G02550 AT4G03490 AT4G04920 AT4G05040 AT4G11890 AT4G12560 AT4G12720 AT4G13040 AT4G14390 AT4G14400 AT4G15415 AT4G16380 AT4G16990 AT4G23570 AT4G25230 AT4G31300 AT4G31800 AT4G39830 AT5G09230 AT5G13320 AT5G14930 AT5G18610 AT5G19400 AT5G20480 AT5G25440 AT5G26240 AT5G35620 AT5G36890 AT5G40440 AT5G40820 AT5G45050 AT5G45060 AT5G51910 AT5G60410 AT5G61880 AT5G66210"
0.0134718093971121,239,1265,1.25537171070768,"Cellular response to stress "," http://amigo.geneontology.org/amigo/term/GO:0033554","AT1G01880 AT1G03060 AT1G03190 AT1G03610 AT1G05880 AT1G07380 AT1G07745 AT1G07890 AT1G08190 AT1G08600 AT1G08840 AT1G12220 AT1G14400 AT1G14750 AT1G15520 AT1G17280 AT1G18090 AT1G18420 AT1G19025 AT1G19485 AT1G19530 AT1G21690 AT1G27520 AT1G29390 AT1G30460 AT1G31360 AT1G32540 AT1G33240 AT1G33890 AT1G34370 AT1G34770 AT1G35350 AT1G35530 AT1G43850 AT1G48580 AT1G49980 AT1G50670 AT1G50840 AT1G53025 AT1G55180 AT1G59660 AT1G61340 AT1G65040 AT1G65070 AT1G65470 AT1G65490 AT1G65980 AT1G66270 AT1G66330 AT1G66880 AT1G68010 AT1G68690 AT1G68840 AT1G69480 AT1G71220 AT1G77320 AT1G77490 AT1G77570 AT1G78000 AT1G78070 AT1G78810 AT1G80810 AT2G02470 AT2G02480 AT2G03260 AT2G07690 AT2G11810 AT2G15890 AT2G16900 AT2G18760 AT2G22260 AT2G22300 AT2G23140 AT2G23780 AT2G26150 AT2G26190 AT2G31470 AT2G31580 AT2G31865 AT2G31870 AT2G32700 AT2G33120 AT2G39760 AT2G41240 AT2G41430 AT2G41460 AT2G46500 AT2G47210 AT2G47470 AT2G47730 AT3G02860 AT3G02990 AT3G03270 AT3G04640 AT3G06110 AT3G06850 AT3G07525 AT3G07700 AT3G08720 AT3G09370 AT3G09440 AT3G09560 AT3G10010 AT3G10605 AT3G12530 AT3G13170 AT3G13782 AT3G14990 AT3G15840 AT3G16940 AT3G20330 AT3G22880 AT3G23100 AT3G23255 AT3G24320 AT3G24715 AT3G26060 AT3G26680 AT3G27120 AT3G28030 AT3G46090 AT3G47640 AT3G48090 AT3G48190 AT3G48670 AT3G48900 AT3G51770 AT3G52630 AT3G55880 AT3G57340 AT3G58030 AT3G59410 AT3G61420 AT4G00380 AT4G02390 AT4G02460 AT4G02640 AT4G03110 AT4G03510 AT4G04340 AT4G04620 AT4G04955 AT4G08320 AT4G08390 AT4G09010 AT4G10710 AT4G12010 AT4G12560 AT4G12720 AT4G16520 AT4G17020 AT4G19020 AT4G19520 AT4G20310 AT4G20380 AT4G23100 AT4G23440 AT4G23570 AT4G24190 AT4G24230 AT4G24290 AT4G24790 AT4G25100 AT4G25230 AT4G26630 AT4G29170 AT4G29920 AT4G30380 AT4G31150 AT4G31300 AT4G31390 AT4G31880 AT4G32970 AT4G33630 AT4G33925 AT4G34060 AT4G34460 AT4G35450 AT4G35520 AT4G35740 AT4G35920 AT4G36080 AT4G37010 AT4G37710 AT4G37900 AT5G01780 AT5G03380 AT5G03570 AT5G04150 AT5G05490 AT5G06950 AT5G07100 AT5G07350 AT5G11250 AT5G13320 AT5G16630 AT5G18100 AT5G18620 AT5G19000 AT5G20480 AT5G20790 AT5G21040 AT5G24120 AT5G24280 AT5G27680 AT5G40820 AT5G40840 AT5G41080 AT5G41150 AT5G42220 AT5G43370 AT5G44740 AT5G44750 AT5G44870 AT5G45610 AT5G45710 AT5G46280 AT5G46330 AT5G48120 AT5G49110 AT5G50430 AT5G51100 AT5G52910 AT5G54260 AT5G54940 AT5G56030 AT5G57160 AT5G57630 AT5G60410 AT5G60870 AT5G61420 AT5G61640 AT5G62460 AT5G63320 AT5G63790 AT5G64910 AT5G65740 AT5G65770 AT5G66080"
0.0134718093971121,21,59,2.36500599212464,"Regulation of mRNA processing "," http://amigo.geneontology.org/amigo/term/GO:0050684","AT1G02840 AT1G07350 AT1G09140 AT1G23860 AT1G30460 AT1G55310 AT1G65440 AT2G17530 AT2G38610 AT2G46610 AT3G08620 AT3G12640 AT3G18610 AT4G11970 AT4G24500 AT4G26480 AT4G35500 AT4G35785 AT5G18810 AT5G55390 AT5G64200"
0.0134718093971121,335,1845,1.20646130944234,"Organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0006996","AT1G01370 AT1G01690 AT1G01790 AT1G01910 AT1G03000 AT1G03060 AT1G03180 AT1G03190 AT1G03770 AT1G03780 AT1G04030 AT1G04050 AT1G04300 AT1G04650 AT1G04730 AT1G05830 AT1G06670 AT1G07745 AT1G08190 AT1G08600 AT1G08620 AT1G08730 AT1G08820 AT1G08840 AT1G10390 AT1G10430 AT1G11070 AT1G11160 AT1G11870 AT1G13220 AT1G14690 AT1G14750 AT1G15215 AT1G16240 AT1G17350 AT1G17520 AT1G19025 AT1G20570 AT1G21150 AT1G21610 AT1G25240 AT1G27920 AT1G28490 AT1G30475 AT1G30660 AT1G31360 AT1G31810 AT1G35470 AT1G35530 AT1G43170 AT1G45230 AT1G45545 AT1G47720 AT1G50490 AT1G50840 AT1G52080 AT1G52370 AT1G53490 AT1G55970 AT1G56190 AT1G59560 AT1G59660 AT1G60430 AT1G60460 AT1G61080 AT1G61210 AT1G61970 AT1G63490 AT1G63680 AT1G65440 AT1G65470 AT1G69230 AT1G71360 AT1G72420 AT1G73430 AT1G77320 AT1G77890 AT1G78600 AT1G78810 AT1G79090 AT1G79590 AT1G80245 AT1G80810 AT2G01450 AT2G02470 AT2G04270 AT2G05210 AT2G07690 AT2G13370 AT2G16365 AT2G16900 AT2G17870 AT2G18050 AT2G18260 AT2G19910 AT2G19950 AT2G20290 AT2G20815 AT2G21150 AT2G21660 AT2G22720 AT2G22740 AT2G23140 AT2G23380 AT2G23740 AT2G24070 AT2G25170 AT2G25625 AT2G25660 AT2G26300 AT2G27350 AT2G27840 AT2G28620 AT2G29890 AT2G30170 AT2G30820 AT2G31300 AT2G31900 AT2G32000 AT2G32390 AT2G32460 AT2G33120 AT2G33240 AT2G33385 AT2G34150 AT2G35160 AT2G35630 AT2G35940 AT2G36810 AT2G36900 AT2G37410 AT2G37620 AT2G38160 AT2G38370 AT2G38810 AT2G39140 AT2G39725 AT2G40430 AT2G40810 AT2G41350 AT2G42260 AT2G42890 AT2G43410 AT2G44580 AT2G45500 AT2G45740 AT2G46455 AT2G46820 AT2G47210 AT2G47410 AT3G02060 AT3G02180 AT3G02930 AT3G03800 AT3G04380 AT3G04770 AT3G05500 AT3G05520 AT3G05750 AT3G05870 AT3G07160 AT3G07525 AT3G07700 AT3G08980 AT3G10270 AT3G10390 AT3G11440 AT3G11820 AT3G12530 AT3G12550 AT3G13170 AT3G13190 AT3G13782 AT3G14010 AT3G14980 AT3G16320 AT3G16800 AT3G18530 AT3G19960 AT3G20010 AT3G22880 AT3G22980 AT3G24320 AT3G24560 AT3G24880 AT3G25690 AT3G26680 AT3G26900 AT3G27120 AT3G27460 AT3G27730 AT3G29100 AT3G44200 AT3G44530 AT3G44750 AT3G45280 AT3G46010 AT3G48060 AT3G48900 AT3G49500 AT3G49590 AT3G50240 AT3G51540 AT3G51880 AT3G53350 AT3G55280 AT3G55770 AT3G57090 AT3G58160 AT3G58840 AT3G61450 AT3G62910 AT4G00380 AT4G00630 AT4G00800 AT4G02195 AT4G02660 AT4G05190 AT4G05440 AT4G09080 AT4G10710 AT4G13460 AT4G13940 AT4G14140 AT4G15890 AT4G16310 AT4G16420 AT4G18570 AT4G18600 AT4G18810 AT4G19020 AT4G19650 AT4G20130 AT4G20400 AT4G22860 AT4G24680 AT4G24710 AT4G25190 AT4G25740 AT4G26630 AT4G26965 AT4G29170 AT4G30160 AT4G30510 AT4G31080 AT4G31390 AT4G31880 AT4G32200 AT4G32640 AT4G32820 AT4G34020 AT4G34090 AT4G35080 AT4G35520 AT4G35740 AT4G38160 AT4G39100 AT5G01280 AT5G01730 AT5G02520 AT5G04940 AT5G05490 AT5G05560 AT5G05610 AT5G06100 AT5G06180 AT5G06620 AT5G07590 AT5G09510 AT5G09790 AT5G10470 AT5G13770 AT5G16850 AT5G17710 AT5G18410 AT5G18620 AT5G19310 AT5G19390 AT5G19400 AT5G20490 AT5G20510 AT5G21920 AT5G22830 AT5G23040 AT5G23120 AT5G23405 AT5G23720 AT5G23860 AT5G24120 AT5G24275 AT5G24630 AT5G25380 AT5G26742 AT5G26910 AT5G26980 AT5G27680 AT5G28646 AT5G36170 AT5G39500 AT5G40450 AT5G40460 AT5G40820 AT5G40840 AT5G41150 AT5G41520 AT5G42400 AT5G43160 AT5G43990 AT5G44610 AT5G45775 AT5G46280 AT5G47490 AT5G49160 AT5G49430 AT5G49940 AT5G52270 AT5G54260 AT5G54280 AT5G54670 AT5G55390 AT5G58140 AT5G60335 AT5G60870 AT5G61010 AT5G61670 AT5G61770 AT5G61880 AT5G62760 AT5G63220 AT5G64400 AT5G65460 AT5G65770 AT5G66470 AT5G66930 AT5G67490"
